common_name,species_name,sample_ID,Batch_ID,Type,group,season,Date,Year,Project,site,TL_cm,SL_cm,Weight_kg,d13C,d15N,d34S,N%,C%,S%,CN_molar_ratio,CS_molar_ratio,WSU_ID_CN,WSU_ID_S,WSU_ID_C,WSU_ID_N,,,
Leafy bladderwort,Utricularia foliosa,TSL-UTRFOL-3,,,source,dry19,,2019,FCE Foodwebs,TS3,,,,-26.34,4.59,12.2,2.354253247,43.69235714,0.138973856,21.65205325,838.3803668,G-214782,S-29921,,,,,
Peat,Detritus,RB10_DETR1_d19,210521_Nelson(S)+210429_Nelson(CN),,Source,dry19,,2019,FCE Foodwebs,RB10,,,,-29.35,5.21,19.02,2.32,38.74,3.228,19.48132184,32,G-219247,S-30588,,,,,
Peat,Detritus,RB10_DETR2_d19,210521_Nelson(S)+210429_Nelson(CN),,Source,dry19,,2019,FCE Foodwebs,RB10,,,,-29.47,4.9,17.99,2.38,43.55,3.527,21.34803922,32.92998785,G-219325,S-30597,,,,,
Peat,Detritus,RB10_DETR3_d19,210521_Nelson(S)+210429_Nelson(CN),,Source,dry19,,2019,FCE Foodwebs,RB10,,,,-29.33,6.38,26.15,2.35,45.41,1.131,22.54397163,107.0288393,G-219273,S-30634,,,,,
Peat,Detritus,RB10_DETR4_d19,210521_Nelson(S)+210429_Nelson(CN),,Source,dry19,,2019,FCE Foodwebs,RB10,,,,-28.63,6.56,20.58,1.91,46.73,1.089,28.54363002,114.4571219,G-219272,S-30632,,,,,
Epiphytic microalgae,Epiphytic microalgae,RB10_LEPI_E_d19,210521_Nelson(S)+210429_Nelson(CN),,Source,dry19,,2019,FCE Foodwebs,RB10,,,,-26.95,8.94,20.98,1.57,18.08,1.531,13.43524416,31.49320437,G-219147,S-30531,,,,,
Florida swamp lilly,Crinum americanum,RB10_LEPI1_d19,210521_Nelson(S)+210429_Nelson(CN),,Source,dry19,,2019,FCE Foodwebs,RB10,,,,-25.55,7.09,3.6,3.67,45.54,0.7,14.47683924,99.97682281,G-219310,S-30607,,,,,
Florida swamp lilly,Crinum americanum,RB10_LEPI2_d19,210521_Nelson(S)+210429_Nelson(CN),,Source,dry19,,2019,FCE Foodwebs,RB10,,,,-25.81,7.88,22.27,4.35,46.59,0.559,12.4954023,222.2703056,G-219296,S-30658,,,,,
Florida swamp lilly,Crinum americanum,RB10_LEPI3_d19,210521_Nelson(S)+210429_Nelson(CN),,Source,dry19,,2019,FCE Foodwebs,RB10,,,,-26.16,9.5,25.01,3.85,45.25,0.633,13.71212121,190.6868942,G-219279,S-30633,,,,,
Florida swamp lilly,Crinum americanum,RB10_LEPI4_d19,210521_Nelson(S)+210429_Nelson(CN),,Source,dry19,,2019,FCE Foodwebs,RB10,,,,-26.51,9.03,21.46,3.41,43.73,0.506,14.96138807,230.5307064,G-219312,S-30661,,,,,
Florida swamp lilly,Crinum americanum,RB10_LEPI5_d19,210521_Nelson(S)+210429_Nelson(CN),,Source,dry19,,2019,FCE Foodwebs,RB10,,,,-25.44,8.68,-2.87,1.99,43.22,0.828,25.33835846,139.1265283,G-219323,S-30604,,,,,
Mangrove epiphytes,Macroalgae,RB10_MEPI2_d19,210521_Nelson(S)+210429_Nelson(CN),,Source,dry19,,2019,FCE Foodwebs,RB10,,,,-30.05,12.98,23.45,2.33,42.39,0.356,21.22532189,317.4282017,G-219123,S-30574,,,,,
Mangrove epiphytes,Macroalgae,RB10_MEPI2_d19_B,210429_Nelson CN,,Source,dry19,,2019,FCE Foodwebs,RB10,,,,-29.43,13.59,,2.1,39.62,,22.01111111,#DIV/0!,G-219259,,,,,,
Mangrove epiphytes,Macroalgae,RB10_MEPI3_d19,210521_Nelson(S)+210429_Nelson(CN),,Source,dry19,,2019,FCE Foodwebs,RB10,,,,-28.32,6.04,-4.75,0.56,44.91,0.294,93.5625,406.8074609,G-219179,S-30544,,,,,
Mangrove epiphytes,Macroalgae,RB10_MEPI5_d19,210521_Nelson(S)+210429_Nelson(CN),,Source,dry19,,2019,FCE Foodwebs,RB10,,,,-29.69,10.43,12.07,2.08,47.83,0.172,26.82772436,743.1097213,G-219178,S-30558,G-219243,,,,
Mangrove epiphytes,Macroalgae,RB10_MEPI6_d19,210521_Nelson(S)+210429_Nelson(CN),,Source,dry19,,2019,FCE Foodwebs,RB10,,,,-26.8,11.09,22.36,2.3,31.74,0.493,16.1,171.857868,G-219144,S-30576,,,,,
Mangrove epiphytes,Macroalgae,RB10_MEPI6_d19_B,210521_Nelson(S)+210429_Nelson(CN),,Source,dry19,,2019,FCE Foodwebs,RB10,,,,-26.61,11.32,1.94,2.11,29.9,4.158,16.53238547,19.17626397,G-219154,S-30560,,,,,
Mangrove epiphytes,Macroalgae,RB10_MEPI8_d19,210521_Nelson(S)+210429_Nelson(CN),,Source,dry19,,2019,FCE Foodwebs,RB10,,,,-28.77,11.03,15.16,2.64,40.99,0.530,18.11426768,206.1200049,G-219249,S-30640,G-219252,,,,
Red Mangrove,Rhizophora mangle,RB10_RMNL1_d19,210521_Nelson(S)+210429_Nelson(CN),,Source,dry19,,2019,FCE Foodwebs,RB10,,,,-30.16,7.76,18.7,1.34,45,0.490,39.17910448,244.9953598,G-219257,S-30627,,,,,
Red Mangrove,Rhizophora mangle,RB10_RMNL2_d19,210521_Nelson(S)+210429_Nelson(CN),,Source,dry19,,2019,FCE Foodwebs,RB10,,,,-31.55,7.35,23.66,1.59,46.79,0.327,34.33228512,381.6759361,G-219242,S-30638,,,,,
Red Mangrove,Rhizophora mangle,RB10_RMNL4_d19,210521_Nelson(S)+210429_Nelson(CN),,Source,dry19,,2019,FCE Foodwebs,RB10,,,,-30.08,7.28,23.92,1.29,46.84,3.821,42.36175711,32.68929305,G-219162,S-30508,,,,,
Red Mangrove,Rhizophora mangle,RB10_RMNL5_d19,210521_Nelson(S)+210429_Nelson(CN),,Source,dry19,,2019,FCE Foodwebs,RB10,,,,-28.01,5.36,-1.91,1.58,47.01,1.062,34.71202532,118.0313927,G-219180,S-30553,,,,,
Peat,Detritus,SRS4_DETR1_d19,210521_Nelson(S)+210429_Nelson(CN),,Source,dry19,,2019,FCE Foodwebs,SRS4,,,,-27.3,4.7,-8.06,1.8,39.07,2.916,25.32314815,35.72847501,G-219277,S-30651,,,,,
Peat,Detritus,SRS4_DETR2_d19,210521_Nelson(S)+210429_Nelson(CN),,Source,dry19,,2019,FCE Foodwebs,SRS4,,,,-28.53,4.42,-10.12,1.28,37.34,3.236,34.03385417,30.76966569,G-219269,S-30650,,,,,
Peat,Detritus,SRS4_DETR3_d19,210521_Nelson(S)+210429_Nelson(CN),,Source,dry19,,2019,FCE Foodwebs,SRS4,,,,-27.24,4.52,3.54,2.19,34.47,0.918,18.3630137,100.0875772,G-219204,S-30552,,,,,
Peat,Detritus,SRS4_DETR5_d19,210521_Nelson(S)+210429_Nelson(CN),,Source,dry19,,2019,FCE Foodwebs,SRS4,,,,-29.93,4.37,4.96,0.94,33.05,2.039,41.01950355,43.2328895,,S-30586,G-219295,G-219126,,,
Mangrove epiphytes,Macroalgae,SRS4_MEPI1_d19,210521_Nelson(S)+210429_Nelson(CN),,Source,dry19,,2019,FCE Foodwebs,SRS4,,,,-29.05,5.46,6.48,3.11,41.26,1.208,15.47802787,91.11647205,G-219122,S-30568,G-219244,,,,
Mangrove epiphytes,Macroalgae,SRS4_MEPI1_d19_B,210521_Nelson(S)+210429_Nelson(CN),,Source,dry19,,2019,FCE Foodwebs,SRS4,,,,-29.17,4.49,-0.27,2.48,38.38,0.199,18.05510753,513.7658501,G-219194,S-30563,,,,,
Mangrove epiphytes,Macroalgae,SRS4_MEPI3_d19,210521_Nelson(S)+210429_Nelson(CN),,Source,dry19,,2019,FCE Foodwebs,SRS4,,,,-22.35,6.35,21.39,0.69,15.67,1.653,26.49516908,25.28673829,G-219198,S-30555,G-219172,,,,
Mangrove epiphytes,Macroalgae,SRS4_MEPI4_d19,210429_Nelson CN,,Source,dry19,,2019,FCE Foodwebs,SRS4,,,,-21.04,6.01,,0.59,15.21,,30.07627119,#DIV/0!,G-219151,,,,,,
Mangrove epiphytes,Macroalgae,SRS4_MEPI4_d19_B,210521_Nelson(S)+210429_Nelson(CN),,Source,dry19,,2019,FCE Foodwebs,SRS4,,,,-20.88,4.8,-1.89,0.49,15.19,0.076,36.16666667,535.4304229,G-219186,S-30564,,,,,
Mangrove epiphytes,Macroalgae,SRS4_MEPI5_d19,210521_Nelson(S)+210429_Nelson(CN),,Source,dry19,,2019,FCE Foodwebs,SRS4,,,,-24.18,5.4,-4.89,0.59,18.52,2.520,36.62146893,19.5978836,G-219197,S-30565,G-219262,,,,
Mangrove epiphytes,Macroalgae,SRS4_MEPI5_d19_B,210521_Nelson(S)+210429_Nelson(CN),,Source,dry19,,2019,FCE Foodwebs,SRS4,,,,,,11.22,,,0.860,#N/A,#N/A,#N/A,S-30515,,,,,
Mangrove epiphytes,Macroalgae,SRS4_MEPI6_d19,210521_Nelson(S)+210429_Nelson(CN),,Source,dry19,,2019,FCE Foodwebs,SRS4,,,,-28.35,5.05,7.19,2.88,40.96,2.493,16.59259259,43.81863132,G-219132,S-30567,G-219251,,,,
Mangrove epiphytes,Macroalgae,SRS4_MEPI6_d19_B,210521_Nelson(S)+210429_Nelson(CN),,Source,dry19,,2019,FCE Foodwebs,SRS4,,,,-28.96,5.26,7.94,2.43,36.45,1.911,17.5,50.85578458,G-219163,S-30562,,,,,
Mangrove epiphytes,Macroalgae,SRS4_MEPI7_d19,210521_Nelson(S)+210429_Nelson(CN),,Source,dry19,,2019,FCE Foodwebs,SRS4,,,,-22.01,4.62,-1.79,0.43,15.84,0.711,42.97674419,59.42368513,G-219187,S-30547,,,,,
Mangrove epiphytes,Macroalgae,SRS4_MEPI8_d19,210521_Nelson(S)+210429_Nelson(CN),,Source,dry19,,2019,FCE Foodwebs,SRS4,,,,-29.78,4.87,7.09,0.57,34.37,0.767,70.34795322,119.4415371,G-219140,S-30510,G-219255,,,,
Mangrove epiphytes,Macroalgae,SRS4_MEPI9_d19,210521_Nelson(S)+210429_Nelson(CN),,Source,dry19,,2019,FCE Foodwebs,SRS4,,,,-25.06,7.91,5.58,5.97,39.38,1.281,7.695700726,81.96150243,G-219202,S-30595,G-219324,,,,
Red Mangrove,Rhizophora mangle,SRS4_RMNL3_d19,210521_Nelson(S),,Source,dry19,,2019,FCE Foodwebs,SRS4,,,,-29,2.46,11.67,0.65,33.25,2.380,59.67948718,37.25490196,G-219153,S-30550,,,,,
Red Mangrove,Rhizophora mangle,SRS4_RMNL1_d19,210521_Nelson(S)+210429_Nelson(CN),,Source,dry19,,2019,FCE Foodwebs,SRS4,,,,-27.45,3.43,-10.61,1.02,51.31,0.605,58.6879085,226.3242815,G-219246,S-30637,,,,,
Red Mangrove,Rhizophora mangle,SRS4_RMNL2_d19,210521_Nelson(S)+210429_Nelson(CN),,Source,dry19,,2019,FCE Foodwebs,SRS4,,,,-28.54,1.11,-10.41,0.94,46.4,0.273,57.58865248,453.4056953,G-219171,S-30537,,,,,
Red Mangrove,Rhizophora mangle,SRS4_RMNL4_d19,210521_Nelson(S)+210429_Nelson(CN),,Source,dry19,,2019,FCE Foodwebs,SRS4,,,,-28.58,3.49,-11.24,1.14,48.54,0.662,49.6754386,195.404175,G-219206,S-30548,,,,,
Red Mangrove,Rhizophora mangle,SRS4_RMNL5_d19,210521_Nelson(S)+210429_Nelson(CN),,Source,dry19,,2019,FCE Foodwebs,SRS4,,,,-28.26,3.77,-2.86,0.86,47.5,0.056,64.4379845,2281.239201,G-219161,S-30554,,,,,
Mangrove detritus,Detritus,SRS6_DETR1_d19,210521_Nelson(S)+210429_Nelson(CN),,Source,dry19,,2019,FCE Foodwebs,SRS6,,,,-28.27,3.51,-5.95,0.61,29.55,0.097,56.51639344,815.0867257,G-219274,S-30646,G-219286,,,,
Mangrove detritus,Detritus,SRS6_DETR4_d19_A,210521_Nelson(S)+210429_Nelson(CN),,Source,dry19,,2019,FCE Foodwebs,SRS6,,,,-15.42,3.62,-2.29,0.65,15.86,0.080,28.46666667,528.6666667,G-219241,S-30639,,,,,
Mangrove detritus,Detritus,SRS6_DETR4_d19_B,210429_Nelson CN,,Source,dry19,,2019,FCE Foodwebs,SRS6,,,,-27.28,2.65,,1.11,26.2,,27.53753754,#DIV/0!,G-219245,,,,,,
Caulerpa verticillate,Caulerpa verticillate,SRS6_FLAL1_d19,210521_Nelson(S)+210429_Nelson(CN),,Source,dry19,,2019,FCE Foodwebs,SRS6,,,,-41.72,5.17,18.02,4.83,37.3,1.926,9.009661836,51.63344408,G-219280,S-30616,,,,,
Filamentious Green Algae,Filamentious Green Algae,SRS6_FLAL10_d19,210521_Nelson(S)+210429_Nelson(CN),,Source,dry19,,2019,FCE Foodwebs,SRS6,,,,-19.89,4.54,-0.24,0.84,17.57,0.421,24.40277778,111.1972938,G-219294,S-30593,,,,,
Filamentious Green Algae,Filamentious Green Algae,SRS6_FLAL11_d19,210521_Nelson(S)+210429_Nelson(CN),,Source,dry19,,2019,FCE Foodwebs,SRS6,,,,-24.32,4.73,-6.84,1.48,27.56,0.966,21.72522523,76.11400206,G-219308,S-30603,,,,,
Filamentious Green Algae,Filamentious Green Algae,SRS6_FLAL12_d19,210521_Nelson(S)+210429_Nelson(CN),,Source,dry19,,2019,FCE Foodwebs,SRS6,,,,-17.08,3.74,0.78,0.65,13.82,0.196,24.80512821,188.4422106,G-219292,S-30601,,,,,
Filamentious Algae,mixed aglae,SRS6_FLAL13_d19,210521_Nelson(S)+210429_Nelson(CN),,Source,dry19,,2019,FCE Foodwebs,SRS6,,,,-15.98,3.59,20.54,0.74,15.84,1.463,24.97297297,28.87377812,G-219188,S-30545,,,,,
Filamentious Algae,Filamentious Red Algae,SRS6_FLAL2_d19,210521_Nelson(S)+210429_Nelson(CN),,Source,dry19,,2019,FCE Foodwebs,SRS6,,,,-31.13,5.86,14.16,2.35,19.66,1.354,9.760283688,38.70944647,G-219297,S-30659,,,,,
Filamentious Algae,Filamentious Red Algae,SRS6_FLAL3_d19,210521_Nelson(S)+210429_Nelson(CN),,Source,dry19,,2019,FCE Foodwebs,SRS6,,,,-33.2,5.99,9.41,3.74,29.06,1.727,9.065062389,44.88415718,G-219307,S-30602,,,,,
Caulerpa verticillate,Caulerpa verticillate,SRS6_FLAL4_d19,210521_Nelson(S)+210429_Nelson(CN),,Source,dry19,,2019,FCE Foodwebs,SRS6,,,,-40.92,5.63,15.77,4.05,34.4,2.208,9.909465021,41.55260264,G-219291,S-30625,,,,,
Caulerpa verticillate,Caulerpa verticillate,SRS6_FLAL5_d19,210521_Nelson(S)+210429_Nelson(CN),,Source,dry19,,2019,FCE Foodwebs,SRS6,,,,-43.2,4.92,24.09,4.8,37.3,1.848,9.065972222,53.80953138,G-219207,S-30556,,,,,
Caulerpa verticillate,Caulerpa verticillate,SRS6_FLAL6_d19,210521_Nelson(S)+210429_Nelson(CN),,Source,dry19,,2019,FCE Foodwebs,SRS6,,,,-43.39,5.11,17.78,5.45,42.5,1.591,9.097859327,71.24811501,G-219290,S-30635,,,,,
Filamentious Green Algae,Filamentious Green Algae,SRS6_FLAL8_d19,210521_Nelson(S)+210429_Nelson(CN),,Source,dry19,,2019,FCE Foodwebs,SRS6,,,,-26.49,4.32,-18.5,1.45,26.17,1.7,21.05632184,44.95376088,G-219309,S-30606,,,,,
Macroalgae,Mangrove epiphytes,SRS6_MEPI1_d19,210521_Nelson(S)+210429_Nelson(CN),,Source,dry19,,2019,FCE Foodwebs,SRS6,,,,-43.58,4.87,9.27,3.05,38.81,1.941,14.84535519,53.3079499,G-219320,S-30592,G-219322,,,,
Macroalgae,Mangrove epiphytes,SRS6_MEPI3_d19,210521_Nelson(S)+210429_Nelson(CN),,Source,dry19,,2019,FCE Foodwebs,SRS6,,,,-17.98,3.85,3.07,0.85,17.12,0.157,23.49803922,291.3563353,G-219195,S-30573,,,,,
Macroalgae,Mangrove epiphytes,SRS6_MEPI3_d19_B,210521_Nelson(S)+210429_Nelson(CN),,Source,dry19,,2019,FCE Foodwebs,SRS6,,,,-20.49,5.08,4.05,1.03,17.1,0.197,19.36893204,231.2216658,G-219248,S-30628,,,,,
Macroalgae,Mangrove epiphytes,SRS6_MEPI6_d19,210521_Nelson(S)+210429_Nelson(CN),,Source,dry19,,2019,FCE Foodwebs,SRS6,,,,-24.41,4.02,17.95,1.39,20.53,1.722,17.23141487,31.79077201,G-219181,S-30584,,,,,
Red Algae,Filamentious Red Algae,SRS6_RDAL2_d19,210521_Nelson(S)+210429_Nelson(CN),,Source,dry19,,2019,FCE Foodwebs,SRS6,,,,-35.83,5.29,20.09,5.11,36.15,0.540,8.253424658,178.5185185,G-219169,S-30557,,,,,
Red Algae,Filamentious Red Algae,SRS6_RDAL3_d19,210521_Nelson(S)+210429_Nelson(CN),,Source,dry19,,2019,FCE Foodwebs,SRS6,,,,-28.92,7.03,21.26,3.74,31.31,2.170,9.766934046,38.47619048,G-219124,S-30540,,,,,
Red Algae,red macroalgae,SRS6_RDAL5_d19,210521_Nelson(S)+210429_Nelson(CN),,Source,dry19,,2019,FCE Foodwebs,SRS6,,,,-30.94,6.69,10.26,3.46,32.54,0.119405819,10.97206166,726.7094189,G-219185,S-30514,,,,,
Red Mangrove,Rhizophora mangle,SRS6_RMNL1_d19,210521_Nelson(S)+210429_Nelson(CN),,Source,dry19,,2019,FCE Foodwebs,SRS6,,,,-28.66,3.85,0.74,0.87,42.53,0.311028939,57.03256705,364.6391673,G-219142,S-30538,,,,,
Red Mangrove,Rhizophora mangle,SRS6_RMNL2_d19,210521_Nelson(S)+210429_Nelson(CN),,Source,dry19,,2019,FCE Foodwebs,SRS6,,,,-31.28,4.18,-3.18,0.97,44.83,0.686686838,53.91924399,174.0919733,G-219260,S-30648,,,,,
Red Mangrove,Rhizophora mangle,SRS6_RMNL3_d19,210521_Nelson(S)+210429_Nelson(CN),,Source,dry19,,2019,FCE Foodwebs,SRS6,,,,-31.05,3.05,6.23,0.90,45.59,0.772333866,59.09814815,157.410336,G-219143,S-30572,,,,,
Red Mangrove,Rhizophora mangle,SRS6_RMNL4_d19,210521_Nelson(S)+210429_Nelson(CN),,Source,dry19,,2019,FCE Foodwebs,SRS6,,,,-28.53,4.33,-3.78,1.05,47.89,0.526947041,53.21111111,242.351995,G-219250,S-30636,,,,,
Red Mangrove,Rhizophora mangle,SRS6_RMNL5_d19,210521_Nelson(S)+210429_Nelson(CN),,Source,dry19,,2019,FCE Foodwebs,SRS6,,,,-26.97,3.63,14.48,0.92,44.47,0.131447041,56.39311594,902.1630747,G-219164,S-30543,,,,,
SSOM,Sediment,SRS6_SSOM1_d19,210521_Nelson(S)+210709_Nelson(CN),,Source,dry19,,2019,FCE Foodwebs,SRS6,,,,-13.42,4.63,-1.6,0.34,13.17,0.030722331,45.47378811,1143.182198,,S-30608,G-224477,G-224473,,,
SSOM,Sediment,SRS6_SSOM4_d19,210521_Nelson(S)+210709_Nelson(CN),,Source,dry19,,2019,FCE Foodwebs,SRS6,,,,-12.18,4.43,0.0,0.39,13.12,0.1,39.46395785,763.0292486,,S-30610,G-224487,G-224483,,,
SSOM,Sediment,SRS6_SSOM5_d19,210521_Nelson(S)+210709_Nelson(CN),,Source,dry19,,2019,FCE Foodwebs,SRS6,,,,-11.22,4.46,-3.7,0.33,12.82,0.2,45.29023985,145.9776916,,S-30609,G-224482,G-224478,,,
Algae,,TS10_ALUN2_d19,210521_Nelson(S)+210429_Nelson(CN),,Source,dry19,,2019,FCE Foodwebs,TS10,,,,-8.3,3.29,5.6,0.91,15.49,0.167387944,19.85897436,246.7720535,G-219293,S-30617,,,,,
Seagrass detritus,Detritus,TS10_DETR1_d19,210521_Nelson(S)+210429_Nelson(CN),,Source,dry19,,2019,FCE Foodwebs,TS10,,,,-14.52,3.89,5.91,1.76,39.63,0.428715596,26.26988636,246.5037451,G-219268,S-30645,G-219276,,,,
Seagrass detritus,Detritus,TS10_DETR4_d19,210521_Nelson(S)+210429_Nelson(CN),,Source,dry19,,2019,FCE Foodwebs,TS10,,,,-8.56,0.57,0.46,0.87,38.32,0.451300485,51.38697318,226.4271147,G-219318,S-30589,G-219264,,,,
Seagrass detritus,Detritus,TS10_DETR5_d19,210521_Nelson(S)+210429_Nelson(CN),,Source,dry19,,2019,FCE Foodwebs,TS10,,,,-8.23,2.59,10.96,1.70,39.53,0.981692427,27.12843137,107.3791856,G-219271,S-30585,G-219321,,,,
Filamentious Algae,,TS10_FLAL1_d19_A,210521_Nelson(S)+210429_Nelson(CN),,Source,dry19,,2019,FCE Foodwebs,TS10,,,,-12.64,0.74,17.15,1.03,12.61,1.03,14.28317152,32.64724919,G-219270,S-30629,,,,,
Filamentious Algae,,TS10_FLAL1_d19_B,210429_Nelson CN,,Source,dry19,,2019,FCE Foodwebs,TS10,,,,-18.73,-1.21,,1.31,10.86,,9.671755725,#DIV/0!,G-219313,,,,,,
Epiphytic microalgae,Epiphytic microalgae,TS10_HALD_E_d19,210429_Nelson CN,,Source,dry19,,2019,FCE Foodwebs,TS10,,,,-9.42,1.74,,0.97,10.65,,12.80927835,#DIV/0!,G-219130,,,,,,
Shoal grass,Halodule wrightii,TS10_HALD3_d19,210521_Nelson(S)+210429_Nelson(CN),,Source,dry19,,2019,FCE Foodwebs,TS10,,,,-10.72,-1.14,20.35,1.70,30.95,1.10202946,21.24019608,74.89212977,G-219158,S-30511,,,,,
Shoal grass,Halodule wrightii,TS10_HALD4_d19,210521_Nelson(S)+210429_Nelson(CN),,Source,dry19,,2019,FCE Foodwebs,TS10,,,,-10.61,-1.70,-6.87,1.86,35.12,0.861867717,22.02867384,108.6632339,G-219193,S-30526,,,,,
Shoal grass,Halodule wrightii,TS10_HALD5_d19,210521_Nelson(S)+210429_Nelson(CN),,Source,dry19,,2019,FCE Foodwebs,TS10,,,,-10.13,-2.06,6.38,1.38,33.04,7.26,27.93236715,12.1359045,G-219176,S-30513,,,,,
Shoal grass,Halodule wrightii,TS10_HALD5_d19_B,210521_Nelson(S),,Source,dry19,,2019,FCE Foodwebs,TS10,,,,,,7.06,,,0.82,#N/A,#N/A,#N/A,S-30519,,,,,
Mangrove epiphytes,Macroalgae,TS10_MEPI1_d19,210521_Nelson(S)+210429_Nelson(CN),,Source,dry19,,2019,FCE Foodwebs,TS10,,,,-12.76,4.62,,1.32,17.80,,15.73232323,#DIV/0!,G-219205,,,,,,
Mangrove epiphytes,Macroalgae,TS10_MEPI2_d19,210521_Nelson(S)+210429_Nelson(CN),,Source,dry19,,2019,FCE Foodwebs,TS10,,,,-11.61,3.73,17.56,1.33,16.91,0.646737705,14.83333333,69.72429933,G-219134,S-30575,,,,,
Mangrove epiphytes,Macroalgae,TS10_MEPI2_d19_B,210521_Nelson(S)+210429_Nelson(CN),,Source,dry19,,2019,FCE Foodwebs,TS10,,,,-4.65,2.27,20.88,0.51,12.81,0.957322493,29.30392157,35.68285531,G-219160,S-30559,,,,,
Red Mangrove,Rhizophora mangle,TS10_RMNL1_d19,210521_Nelson(S)+210429_Nelson(CN),,Source,dry19,,2019,FCE Foodwebs,TS10,,,,-26.61,-0.53,7.29,0.92,37.21,0.95621374,47.1865942,103.7703837,G-219254,S-30626,,,,,
Red Mangrove,Rhizophora mangle,TS10_RMNL2_d19,210521_Nelson(S)+210429_Nelson(CN),,Source,dry19,,2019,FCE Foodwebs,TS10,,,,-26.42,0.05,32.46,1.14,44.02,3.138790551,45.0497076,37.39869378,G-219152,S-30570,,,,,
Red Mangrove,Rhizophora mangle,TS10_RMNL3_d19,210521_Nelson(S)+210429_Nelson(CN),,Source,dry19,,2019,FCE Foodwebs,TS10,,,,-26.25,-0.05,13.71,0.99,41.24,0.597197411,48.5993266,184.1490457,G-219173,S-30520,,,,,
Red Mangrove,Rhizophora mangle,TS10_RMNL4_d19,210521_Nelson(S)+210429_Nelson(CN),,Source,dry19,,2019,FCE Foodwebs,TS10,,,,-27.58,0.77,-9.75,0.93,42.61,0.795919003,53.45340502,142.7615954,G-219266,S-30642,,,,,
Red Mangrove,Rhizophora mangle,TS10_RMNL5_d19,210521_Nelson(S)+210429_Nelson(CN),,Source,dry19,,2019,FCE Foodwebs,TS10,,,,-25.95,-2.09,17.58,0.88,34.30,1.723265823,45.47348485,53.07751448,G-219182,S-30521,,,,,
SSOM,Sediment,TS10_SSOM1_d19,210521_Nelson(S)+210709_Nelson (CN),,Source,dry19,,2019,FCE Foodwebs,TS10,,,,-1.29,3.21,2.5,0.22,11.49,0.2,61.62659662,177.1360887,,S-30612,G-224497,G-224493,,,
SSOM,Sediment,TS10_SSOM3_d19,210521_Nelson(S)+210709_Nelson (CN),,Source,dry19,,2019,FCE Foodwebs,TS10,,,,-0.86,4.31,12.85,0.22,11.84,0.140180577,63.43368805,225.2465742,,S-30618,G-224471,G-224472,,,
SSOM,Sediment,TS10_SSOM5_d19,210521_Nelson(S)+210709_Nelson (CN),,Source,dry19,,2019,FCE Foodwebs,TS10,,,,-1.12,3.40,-5.1,0.19,12.07,0.2,72.22999274,172.1514152,,S-30611,G-224492,G-224488,,,
Epiphytic microalgae,Epiphytic microalgae,TS10_THAL_E_d19,210521_Nelson(S)+210429_Nelson(CN),,Source,dry19,,2019,FCE Foodwebs,TS10,,,,-3.87,3.29,9.32,0.62,15.64,1.26364539,29.43010753,33.00504002,G-219209,S-30518,,,,,
Turtlegrass,Thalassia testudinum,TS10_THAL1_d19,210521_Nelson(S)+210429_Nelson(CN),,Source,dry19,,2019,FCE Foodwebs,TS10,,,,-7.47,5.44,5.49,1.14,19.11,1.146740196,19.55701754,44.43901084,G-219133,S-30653,,,,,
Turtlegrass,Thalassia testudinum,TS10_THAL2_d19,210521_Nelson(S)+210429_Nelson(CN),,Source,dry19,,2019,FCE Foodwebs,TS10,,,,-7.85,2.86,6.53,1.04,23.82,0.64,26.72115385,99.25,G-219305,S-30600,,,,,
Turtlegrass,Thalassia testudinum,TS10_THAL2_d19_B,210429_Nelson CN,,Source,dry19,,2019,FCE Foodwebs,TS10,,,,-9.2,0.10,,1.35,38.27,,33.07283951,#DIV/0!,G-219191,,,,,,
Turtlegrass,Thalassia testudinum,TS10_THAL3_d19,210521_Nelson(S)+210429_Nelson(CN),,Source,dry19,,2019,FCE Foodwebs,TS10,,,,-7.29,3.62,4.05,1.14,22.39,1.267679688,22.91374269,47.09917437,G-219315,S-30591,,,,,
Turtlegrass,Thalassia testudinum,TS10_THAL4_d19,210521_Nelson(S)+210429_Nelson(CN),,Source,dry19,,2019,FCE Foodwebs,TS10,,,,-7.38,3.89,4.52,1.21,21.57,0.83859098,20.79752066,68.59124576,G-219326,S-30664,,,,,
Turtlegrass,Thalassia testudinum,TS10_THAL5_d19,210521_Nelson(S)+210429_Nelson(CN),,Source,dry19,,2019,FCE Foodwebs,TS10,,,,-7.11,3.42,-0.77,1.17,27.34,0.809992296,27.26210826,90.00908654,G-219150,S-30580,,,,,
Seagrass detritus,,TS11_DETR1_d19,210521_Nelson(S)+210429_Nelson(CN),,Source,dry19,,2019,FCE Foodwebs,TS11,,,,-9.71,1.23,13.35,1.23,39.66,0.313674086,37.61788618,337.1652448,G-219319,S-30660,G-219275,,,,
Drift algae,Red Algae,TS11_DRFT1_d19,210521_Nelson(S)+210429_Nelson(CN),,Source,dry19,,2019,FCE Foodwebs,TS11,,,,-33.69,2.02,10.88,2.45,29.63,0.68,14.10952381,116.1960784,G-219196,S-30542,,,,,
Drift algae,Red Algae,TS11_DRFT1_d19_B,210521_Nelson(S),,Source,dry19,,2019,FCE Foodwebs,TS11,,,,,,21,,,1.61,#N/A,#N/A,#N/A,S-30571,,,,,
