date,year,month,day,month_long,month_short,median_navd88_ft,stage_cm,season
2012-09-29,2012,09,29,September,Sep,1.56,57.302400000000006,wet
2012-09-30,2012,09,30,September,Sep,1.56,57.302400000000006,wet
2012-10-01,2012,10,01,October,Oct,1.64,59.7408,wet
2012-10-02,2012,10,02,October,Oct,1.9,67.6656,wet
2012-10-03,2012,10,03,October,Oct,1.95,69.1896,wet
2012-10-04,2012,10,04,October,Oct,1.95,69.1896,wet
2012-10-05,2012,10,05,October,Oct,1.92,68.2752,wet
2012-10-06,2012,10,06,October,Oct,1.88,67.056,wet
2012-10-07,2012,10,07,October,Oct,1.86,66.44640000000001,wet
2012-10-08,2012,10,08,October,Oct,2.03,71.62799999999999,wet
2012-10-09,2012,10,09,October,Oct,2.04,71.9328,wet
2012-10-10,2012,10,10,October,Oct,2.03,71.62799999999999,wet
2012-10-11,2012,10,11,October,Oct,1.98,70.104,wet
2012-10-12,2012,10,12,October,Oct,1.94,68.8848,wet
2012-10-13,2012,10,13,October,Oct,1.9,67.6656,wet
2012-10-14,2012,10,14,October,Oct,1.86,66.44640000000001,wet
2012-10-15,2012,10,15,October,Oct,1.86,66.44640000000001,wet
2012-10-16,2012,10,16,October,Oct,1.91,67.9704,wet
2012-10-17,2012,10,17,October,Oct,1.95,69.1896,wet
2012-10-18,2012,10,18,October,Oct,2.02,71.3232,wet
2012-10-19,2012,10,19,October,Oct,2.04,71.9328,wet
2012-10-20,2012,10,20,October,Oct,2.06,72.5424,wet
2012-10-21,2012,10,21,October,Oct,2.17,75.89519999999999,wet
2012-10-22,2012,10,22,October,Oct,2.1,73.7616,wet
2012-10-23,2012,10,23,October,Oct,2.02,71.3232,wet
2012-10-24,2012,10,24,October,Oct,1.98,70.104,wet
2012-10-25,2012,10,25,October,Oct,1.99,70.4088,wet
2012-10-26,2012,10,26,October,Oct,1.99,70.4088,wet
2012-10-27,2012,10,27,October,Oct,1.97,69.7992,wet
2012-10-28,2012,10,28,October,Oct,1.97,69.7992,wet
2012-10-29,2012,10,29,October,Oct,2.02,71.3232,wet
2012-10-30,2012,10,30,October,Oct,2.04,71.9328,wet
2012-10-31,2012,10,31,October,Oct,2.04,71.9328,wet
2012-11-01,2012,11,01,November,Nov,2.01,71.01839999999999,wet
2012-11-02,2012,11,02,November,Nov,2,70.7136,wet
2012-11-03,2012,11,03,November,Nov,1.95,69.1896,wet
2012-11-04,2012,11,04,November,Nov,1.89,67.3608,wet
2012-11-05,2012,11,05,November,Nov,1.85,66.1416,wet
2012-11-06,2012,11,06,November,Nov,1.79,64.3128,wet
2012-11-07,2012,11,07,November,Nov,1.77,63.703199999999995,wet
2012-11-08,2012,11,08,November,Nov,1.72,62.1792,wet
2012-11-09,2012,11,09,November,Nov,1.65,60.0456,wet
2012-11-10,2012,11,10,November,Nov,1.6,58.52160000000001,wet
2012-11-11,2012,11,11,November,Nov,1.57,57.607200000000006,wet
2012-11-12,2012,11,12,November,Nov,1.54,56.692800000000005,wet
2012-11-13,2012,11,13,November,Nov,1.52,56.083200000000005,wet
2012-11-14,2012,11,14,November,Nov,1.52,56.083200000000005,wet
2012-11-15,2012,11,15,November,Nov,1.51,55.778400000000005,wet
2012-11-16,2012,11,16,November,Nov,1.51,55.778400000000005,wet
2012-11-17,2012,11,17,November,Nov,1.49,55.168800000000005,wet
2012-11-18,2012,11,18,November,Nov,1.46,54.254400000000004,wet
2012-11-19,2012,11,19,November,Nov,1.43,53.34,wet
2012-11-20,2012,11,20,November,Nov,1.4,52.4256,wet
2012-11-21,2012,11,21,November,Nov,1.38,51.816,wet
2012-11-22,2012,11,22,November,Nov,1.37,51.5112,wet
2012-11-23,2012,11,23,November,Nov,1.34,50.5968,wet
2012-11-24,2012,11,24,November,Nov,1.32,49.9872,wet
2012-11-25,2012,11,25,November,Nov,1.34,50.5968,wet
2012-11-26,2012,11,26,November,Nov,1.33,50.292,wet
2012-11-27,2012,11,27,November,Nov,1.33,50.292,wet
2012-11-28,2012,11,28,November,Nov,1.33,50.292,wet
2012-11-29,2012,11,29,November,Nov,1.33,50.292,wet
2012-11-30,2012,11,30,November,Nov,1.3,49.3776,wet
2012-12-01,2012,12,01,December,Dec,1.27,48.4632,dry
2012-12-02,2012,12,02,December,Dec,1.26,48.1584,dry
2012-12-03,2012,12,03,December,Dec,1.24,47.5488,dry
2012-12-04,2012,12,04,December,Dec,1.21,46.6344,dry
2012-12-05,2012,12,05,December,Dec,1.19,46.0248,dry
2012-12-06,2012,12,06,December,Dec,1.18,45.72,dry
2012-12-07,2012,12,07,December,Dec,1.18,45.72,dry
2012-12-08,2012,12,08,December,Dec,1.25,47.8536,dry
2012-12-09,2012,12,09,December,Dec,1.25,47.8536,dry
2012-12-10,2012,12,10,December,Dec,1.24,47.5488,dry
2012-12-11,2012,12,11,December,Dec,1.23,47.244,dry
2012-12-12,2012,12,12,December,Dec,1.22,46.9392,dry
2012-12-13,2012,12,13,December,Dec,1.22,46.9392,dry
2012-12-14,2012,12,14,December,Dec,1.21,46.6344,dry
2012-12-15,2012,12,15,December,Dec,1.2,46.3296,dry
2012-12-16,2012,12,16,December,Dec,1.2,46.3296,dry
2012-12-17,2012,12,17,December,Dec,1.19,46.0248,dry
2012-12-18,2012,12,18,December,Dec,1.19,46.0248,dry
2012-12-19,2012,12,19,December,Dec,1.19,46.0248,dry
2012-12-20,2012,12,20,December,Dec,1.18,45.72,dry
2012-12-21,2012,12,21,December,Dec,1.18,45.72,dry
2012-12-22,2012,12,22,December,Dec,1.15,44.8056,dry
2012-12-23,2012,12,23,December,Dec,1.13,44.196,dry
2012-12-24,2012,12,24,December,Dec,1.12,43.891200000000005,dry
2012-12-25,2012,12,25,December,Dec,1.12,43.891200000000005,dry
2012-12-26,2012,12,26,December,Dec,1.12,43.891200000000005,dry
2012-12-27,2012,12,27,December,Dec,1.12,43.891200000000005,dry
2012-12-28,2012,12,28,December,Dec,1.11,43.586400000000005,dry
2012-12-29,2012,12,29,December,Dec,1.11,43.586400000000005,dry
2012-12-30,2012,12,30,December,Dec,1.1,43.281600000000005,dry
2012-12-31,2012,12,31,December,Dec,1.08,42.672000000000004,dry
2013-01-01,2013,01,01,January,Jan,1.07,42.367200000000004,dry
2013-01-02,2013,01,02,January,Jan,1.06,42.062400000000004,dry
2013-01-03,2013,01,03,January,Jan,1.06,42.062400000000004,dry
2013-01-04,2013,01,04,January,Jan,1.05,41.757600000000004,dry
2013-01-05,2013,01,05,January,Jan,1.05,41.757600000000004,dry
2013-01-06,2013,01,06,January,Jan,1.04,41.4528,dry
2013-01-07,2013,01,07,January,Jan,1.03,41.148,dry
2013-01-08,2013,01,08,January,Jan,1.02,40.8432,dry
2013-01-09,2013,01,09,January,Jan,1.02,40.8432,dry
2013-01-10,2013,01,10,January,Jan,1.02,40.8432,dry
2013-01-11,2013,01,11,January,Jan,1.01,40.5384,dry
2013-01-12,2013,01,12,January,Jan,1,40.2336,dry
2013-01-13,2013,01,13,January,Jan,0.99,39.9288,dry
2013-01-14,2013,01,14,January,Jan,0.98,39.624,dry
2013-01-15,2013,01,15,January,Jan,0.98,39.624,dry
2013-01-16,2013,01,16,January,Jan,0.97,39.3192,dry
2013-01-17,2013,01,17,January,Jan,0.97,39.3192,dry
2013-01-18,2013,01,18,January,Jan,0.96,39.0144,dry
2013-01-19,2013,01,19,January,Jan,0.94,38.4048,dry
2013-01-20,2013,01,20,January,Jan,0.94,38.4048,dry
2013-01-21,2013,01,21,January,Jan,0.93,38.1,dry
2013-01-22,2013,01,22,January,Jan,0.92,37.7952,dry
2013-01-23,2013,01,23,January,Jan,0.91,37.4904,dry
2013-01-24,2013,01,24,January,Jan,0.89,36.8808,dry
2013-01-25,2013,01,25,January,Jan,0.88,36.576,dry
2013-01-26,2013,01,26,January,Jan,0.87,36.2712,dry
2013-01-27,2013,01,27,January,Jan,0.86,35.9664,dry
2013-01-28,2013,01,28,January,Jan,0.85,35.6616,dry
2013-01-29,2013,01,29,January,Jan,0.84,35.3568,dry
2013-01-30,2013,01,30,January,Jan,0.83,35.052,dry
2013-01-31,2013,01,31,January,Jan,0.83,35.052,dry
2013-02-01,2013,02,01,February,Feb,0.81,34.442400000000006,dry
2013-02-02,2013,02,02,February,Feb,0.79,33.832800000000006,dry
2013-02-03,2013,02,03,February,Feb,0.78,33.528000000000006,dry
2013-02-04,2013,02,04,February,Feb,0.77,33.223200000000006,dry
2013-02-05,2013,02,05,February,Feb,0.75,32.613600000000005,dry
2013-02-06,2013,02,06,February,Feb,0.75,32.613600000000005,dry
2013-02-07,2013,02,07,February,Feb,0.74,32.308800000000005,dry
2013-02-08,2013,02,08,February,Feb,0.73,32.004000000000005,dry
2013-02-09,2013,02,09,February,Feb,0.73,32.004000000000005,dry
2013-02-10,2013,02,10,February,Feb,0.72,31.6992,dry
2013-02-11,2013,02,11,February,Feb,0.7,31.0896,dry
2013-02-12,2013,02,12,February,Feb,0.69,30.7848,dry
2013-02-13,2013,02,13,February,Feb,0.68,30.48,dry
2013-02-14,2013,02,14,February,Feb,0.67,30.1752,dry
2013-02-15,2013,02,15,February,Feb,0.71,31.3944,dry
2013-02-16,2013,02,16,February,Feb,0.73,32.004000000000005,dry
2013-02-17,2013,02,17,February,Feb,0.71,31.3944,dry
2013-02-18,2013,02,18,February,Feb,0.68,30.48,dry
2013-02-19,2013,02,19,February,Feb,0.68,30.48,dry
2013-02-20,2013,02,20,February,Feb,0.71,31.3944,dry
2013-02-21,2013,02,21,February,Feb,0.7,31.0896,dry
2013-02-22,2013,02,22,February,Feb,0.69,30.7848,dry
2013-02-23,2013,02,23,February,Feb,0.68,30.48,dry
2013-02-24,2013,02,24,February,Feb,0.68,30.48,dry
2013-02-25,2013,02,25,February,Feb,0.67,30.1752,dry
2013-02-26,2013,02,26,February,Feb,0.66,29.8704,dry
2013-02-27,2013,02,27,February,Feb,0.65,29.5656,dry
2013-02-28,2013,02,28,February,Feb,0.64,29.2608,dry
2013-03-01,2013,03,01,March,Mar,0.63,28.956,dry
2013-03-02,2013,03,02,March,Mar,0.61,28.3464,dry
2013-03-03,2013,03,03,March,Mar,0.6,28.0416,dry
2013-03-04,2013,03,04,March,Mar,0.58,27.432,dry
2013-03-05,2013,03,05,March,Mar,0.56,26.822400000000005,dry
2013-03-06,2013,03,06,March,Mar,0.56,26.822400000000005,dry
2013-03-07,2013,03,07,March,Mar,0.55,26.517600000000005,dry
2013-03-08,2013,03,08,March,Mar,0.53,25.908000000000005,dry
2013-03-09,2013,03,09,March,Mar,0.51,25.2984,dry
2013-03-10,2013,03,10,March,Mar,0.5,24.9936,dry
2013-03-11,2013,03,11,March,Mar,0.49,24.6888,dry
2013-03-12,2013,03,12,March,Mar,0.49,24.6888,dry
2013-03-13,2013,03,13,March,Mar,0.49,24.6888,dry
2013-03-14,2013,03,14,March,Mar,0.46,23.7744,dry
2013-03-15,2013,03,15,March,Mar,0.44,23.1648,dry
2013-03-16,2013,03,16,March,Mar,0.41,22.2504,dry
2013-03-17,2013,03,17,March,Mar,0.4,21.9456,dry
2013-03-18,2013,03,18,March,Mar,0.39,21.6408,dry
2013-03-19,2013,03,19,March,Mar,0.4,21.9456,dry
2013-03-20,2013,03,20,March,Mar,0.39,21.6408,dry
2013-03-21,2013,03,21,March,Mar,0.38,21.336,dry
2013-03-22,2013,03,22,March,Mar,0.36,20.726399999999998,dry
2013-03-23,2013,03,23,March,Mar,0.34,20.1168,dry
2013-03-24,2013,03,24,March,Mar,0.33,19.812,dry
2013-03-25,2013,03,25,March,Mar,0.33,19.812,dry
2013-03-26,2013,03,26,March,Mar,0.3,18.8976,dry
2013-03-27,2013,03,27,March,Mar,0.26,17.678400000000003,dry
2013-03-28,2013,03,28,March,Mar,0.22,16.459200000000003,dry
2013-03-29,2013,03,29,March,Mar,0.2,15.8496,dry
2013-03-30,2013,03,30,March,Mar,0.17,14.9352,dry
2013-03-31,2013,03,31,March,Mar,0.14,14.020800000000001,dry
2013-04-01,2013,04,01,April,Apr,0.12,13.411200000000001,dry
2013-04-02,2013,04,02,April,Apr,0.1,12.8016,dry
2013-04-03,2013,04,03,April,Apr,0.08,12.192,dry
2013-04-04,2013,04,04,April,Apr,0.06,11.5824,dry
2013-04-05,2013,04,05,April,Apr,0.15,14.3256,dry
2013-04-06,2013,04,06,April,Apr,0.21,16.154400000000003,dry
2013-04-07,2013,04,07,April,Apr,0.21,16.154400000000003,dry
2013-04-08,2013,04,08,April,Apr,0.19,15.5448,dry
2013-04-09,2013,04,09,April,Apr,0.17,14.9352,dry
2013-04-10,2013,04,10,April,Apr,0.15,14.3256,dry
2013-04-11,2013,04,11,April,Apr,0.13,13.716000000000001,dry
2013-04-12,2013,04,12,April,Apr,0.12,13.411200000000001,dry
2013-04-13,2013,04,13,April,Apr,0.11,13.1064,dry
2013-04-14,2013,04,14,April,Apr,0.09,12.4968,dry
2013-04-15,2013,04,15,April,Apr,0.08,12.192,dry
2013-04-16,2013,04,16,April,Apr,0.06,11.5824,dry
2013-04-17,2013,04,17,April,Apr,0.07,11.8872,dry
2013-04-18,2013,04,18,April,Apr,0.1,12.8016,dry
2013-04-19,2013,04,19,April,Apr,0.08,12.192,dry
2013-04-20,2013,04,20,April,Apr,0.06,11.5824,dry
2013-04-21,2013,04,21,April,Apr,0.04,10.9728,dry
2013-04-22,2013,04,22,April,Apr,0.39,21.6408,dry
2013-04-23,2013,04,23,April,Apr,0.39,21.6408,dry
2013-04-24,2013,04,24,April,Apr,0.32,19.5072,dry
2013-04-25,2013,04,25,April,Apr,0.26,17.678400000000003,dry
2013-04-26,2013,04,26,April,Apr,0.21,16.154400000000003,dry
2013-04-27,2013,04,27,April,Apr,0.16,14.6304,dry
2013-04-28,2013,04,28,April,Apr,0.12,13.411200000000001,dry
2013-04-29,2013,04,29,April,Apr,0.09,12.4968,dry
2013-04-30,2013,04,30,April,Apr,0.08,12.192,dry
2013-05-01,2013,05,01,May,May,0.11,13.1064,dry
2013-05-02,2013,05,02,May,May,0.22,16.459200000000003,dry
2013-05-03,2013,05,03,May,May,0.38,21.336,dry
2013-05-04,2013,05,04,May,May,0.5,24.9936,dry
2013-05-05,2013,05,05,May,May,0.5,24.9936,dry
2013-05-06,2013,05,06,May,May,0.48,24.384,dry
2013-05-07,2013,05,07,May,May,0.46,23.7744,dry
2013-05-08,2013,05,08,May,May,0.43,22.86,dry
2013-05-09,2013,05,09,May,May,0.41,22.2504,dry
2013-05-10,2013,05,10,May,May,0.4,21.9456,dry
2013-05-11,2013,05,11,May,May,0.38,21.336,dry
2013-05-12,2013,05,12,May,May,0.37,21.0312,dry
2013-05-13,2013,05,13,May,May,0.36,20.726399999999998,dry
2013-05-14,2013,05,14,May,May,0.34,20.1168,dry
2013-05-15,2013,05,15,May,May,0.3,18.8976,dry
2013-05-16,2013,05,16,May,May,0.27,17.983200000000004,dry
2013-05-17,2013,05,17,May,May,0.26,17.678400000000003,dry
2013-05-18,2013,05,18,May,May,0.25,17.373600000000003,dry
2013-05-19,2013,05,19,May,May,0.38,21.336,dry
2013-05-20,2013,05,20,May,May,0.39,21.6408,dry
2013-05-21,2013,05,21,May,May,0.62,28.6512,dry
2013-05-22,2013,05,22,May,May,0.71,31.3944,dry
2013-05-23,2013,05,23,May,May,0.7,31.0896,dry
2013-05-24,2013,05,24,May,May,0.71,31.3944,dry
2013-05-25,2013,05,25,May,May,0.74,32.308800000000005,dry
2013-05-26,2013,05,26,May,May,0.73,32.004000000000005,dry
2013-05-27,2013,05,27,May,May,0.72,31.6992,dry
2013-05-28,2013,05,28,May,May,0.79,33.832800000000006,dry
2013-05-29,2013,05,29,May,May,1.1,43.281600000000005,dry
2013-05-30,2013,05,30,May,May,1.19,46.0248,dry
2013-05-31,2013,05,31,May,May,1.25,47.8536,dry
2013-06-01,2013,06,01,June,Jun,1.45,53.949600000000004,wet
2013-06-02,2013,06,02,June,Jun,1.52,56.083200000000005,wet
2013-06-03,2013,06,03,June,Jun,1.5,55.473600000000005,wet
2013-06-04,2013,06,04,June,Jun,1.5,55.473600000000005,wet
2013-06-05,2013,06,05,June,Jun,1.48,54.864000000000004,wet
2013-06-06,2013,06,06,June,Jun,1.62,59.13120000000001,wet
2013-06-07,2013,06,07,June,Jun,1.58,57.912000000000006,wet
2013-06-08,2013,06,08,June,Jun,1.53,56.388000000000005,wet
2013-06-09,2013,06,09,June,Jun,1.47,54.559200000000004,wet
2013-06-10,2013,06,10,June,Jun,1.41,52.7304,wet
2013-06-11,2013,06,11,June,Jun,1.36,51.2064,wet
2013-06-12,2013,06,12,June,Jun,1.34,50.5968,wet
2013-06-13,2013,06,13,June,Jun,1.33,50.292,wet
2013-06-14,2013,06,14,June,Jun,1.35,50.9016,wet
2013-06-15,2013,06,15,June,Jun,1.3,49.3776,wet
2013-06-16,2013,06,16,June,Jun,1.25,47.8536,wet
2013-06-17,2013,06,17,June,Jun,1.2,46.3296,wet
2013-06-18,2013,06,18,June,Jun,1.15,44.8056,wet
2013-06-19,2013,06,19,June,Jun,1.11,43.586400000000005,wet
2013-06-20,2013,06,20,June,Jun,1.08,42.672000000000004,wet
2013-06-21,2013,06,21,June,Jun,1.07,42.367200000000004,wet
2013-06-22,2013,06,22,June,Jun,1.05,41.757600000000004,wet
2013-06-23,2013,06,23,June,Jun,1.1,43.281600000000005,wet
2013-06-24,2013,06,24,June,Jun,1.1,43.281600000000005,wet
2013-06-25,2013,06,25,June,Jun,1.11,43.586400000000005,wet
2013-06-26,2013,06,26,June,Jun,1.13,44.196,wet
2013-06-27,2013,06,27,June,Jun,1.14,44.5008,wet
2013-06-28,2013,06,28,June,Jun,1.14,44.5008,wet
2013-06-29,2013,06,29,June,Jun,1.15,44.8056,wet
2013-06-30,2013,06,30,June,Jun,1.21,46.6344,wet
2013-07-01,2013,07,01,July,Jul,1.24,47.5488,wet
2013-07-02,2013,07,02,July,Jul,1.29,49.0728,wet
2013-07-03,2013,07,03,July,Jul,1.31,49.6824,wet
2013-07-04,2013,07,04,July,Jul,1.42,53.0352,wet
2013-07-05,2013,07,05,July,Jul,1.44,53.644800000000004,wet
2013-07-06,2013,07,06,July,Jul,1.42,53.0352,wet
2013-07-07,2013,07,07,July,Jul,1.39,52.1208,wet
2013-07-08,2013,07,08,July,Jul,1.36,51.2064,wet
2013-07-09,2013,07,09,July,Jul,1.33,50.292,wet
2013-07-10,2013,07,10,July,Jul,1.32,49.9872,wet
2013-07-11,2013,07,11,July,Jul,1.45,53.949600000000004,wet
2013-07-12,2013,07,12,July,Jul,1.45,53.949600000000004,wet
2013-07-13,2013,07,13,July,Jul,1.44,53.644800000000004,wet
2013-07-14,2013,07,14,July,Jul,1.55,56.997600000000006,wet
2013-07-15,2013,07,15,July,Jul,1.55,56.997600000000006,wet
2013-07-16,2013,07,16,July,Jul,1.7,61.5696,wet
2013-07-17,2013,07,17,July,Jul,1.77,63.703199999999995,wet
2013-07-18,2013,07,18,July,Jul,1.74,62.7888,wet
2013-07-19,2013,07,19,July,Jul,1.72,62.1792,wet
2013-07-20,2013,07,20,July,Jul,1.69,61.264799999999994,wet
2013-07-21,2013,07,21,July,Jul,1.66,60.3504,wet
2013-07-22,2013,07,22,July,Jul,1.63,59.436,wet
2013-07-23,2013,07,23,July,Jul,1.6,58.52160000000001,wet
2013-07-24,2013,07,24,July,Jul,1.58,57.912000000000006,wet
2013-07-25,2013,07,25,July,Jul,1.55,56.997600000000006,wet
2013-07-26,2013,07,26,July,Jul,1.52,56.083200000000005,wet
2013-07-27,2013,07,27,July,Jul,1.51,55.778400000000005,wet
2013-07-28,2013,07,28,July,Jul,1.5,55.473600000000005,wet
2013-07-29,2013,07,29,July,Jul,1.5,55.473600000000005,wet
2013-07-30,2013,07,30,July,Jul,1.48,54.864000000000004,wet
2013-07-31,2013,07,31,July,Jul,1.47,54.559200000000004,wet
2013-08-01,2013,08,01,August,Aug,1.43,53.34,wet
2013-08-02,2013,08,02,August,Aug,1.4,52.4256,wet
2013-08-03,2013,08,03,August,Aug,1.39,52.1208,wet
2013-08-04,2013,08,04,August,Aug,1.38,51.816,wet
2013-08-05,2013,08,05,August,Aug,1.37,51.5112,wet
2013-08-06,2013,08,06,August,Aug,1.36,51.2064,wet
2013-08-07,2013,08,07,August,Aug,1.35,50.9016,wet
2013-08-08,2013,08,08,August,Aug,1.33,50.292,wet
2013-08-09,2013,08,09,August,Aug,1.31,49.6824,wet
2013-08-10,2013,08,10,August,Aug,1.3,49.3776,wet
2013-08-11,2013,08,11,August,Aug,1.28,48.768,wet
2013-08-12,2013,08,12,August,Aug,1.26,48.1584,wet
2013-08-13,2013,08,13,August,Aug,1.24,47.5488,wet
2013-08-14,2013,08,14,August,Aug,1.23,47.244,wet
2013-08-15,2013,08,15,August,Aug,1.25,47.8536,wet
2013-08-16,2013,08,16,August,Aug,1.24,47.5488,wet
2013-08-17,2013,08,17,August,Aug,1.23,47.244,wet
2013-08-18,2013,08,18,August,Aug,1.22,46.9392,wet
2013-08-19,2013,08,19,August,Aug,1.21,46.6344,wet
2013-08-20,2013,08,20,August,Aug,1.2,46.3296,wet
2013-08-21,2013,08,21,August,Aug,1.19,46.0248,wet
2013-08-22,2013,08,22,August,Aug,1.19,46.0248,wet
2013-08-23,2013,08,23,August,Aug,1.18,45.72,wet
2013-08-24,2013,08,24,August,Aug,1.18,45.72,wet
2013-08-25,2013,08,25,August,Aug,1.18,45.72,wet
2013-08-26,2013,08,26,August,Aug,1.18,45.72,wet
2013-08-27,2013,08,27,August,Aug,1.19,46.0248,wet
2013-08-28,2013,08,28,August,Aug,1.21,46.6344,wet
2013-08-29,2013,08,29,August,Aug,1.21,46.6344,wet
2013-08-30,2013,08,30,August,Aug,1.2,46.3296,wet
2013-08-31,2013,08,31,August,Aug,1.2,46.3296,wet
2013-09-01,2013,09,01,September,Sep,1.27,48.4632,wet
2013-09-02,2013,09,02,September,Sep,1.27,48.4632,wet
2013-09-03,2013,09,03,September,Sep,1.28,48.768,wet
2013-09-04,2013,09,04,September,Sep,1.28,48.768,wet
2013-09-05,2013,09,05,September,Sep,1.3,49.3776,wet
2013-09-06,2013,09,06,September,Sep,1.3,49.3776,wet
2013-09-07,2013,09,07,September,Sep,1.32,49.9872,wet
2013-09-08,2013,09,08,September,Sep,1.34,50.5968,wet
2013-09-09,2013,09,09,September,Sep,1.35,50.9016,wet
2013-09-10,2013,09,10,September,Sep,1.46,54.254400000000004,wet
2013-09-11,2013,09,11,September,Sep,1.45,53.949600000000004,wet
2013-09-12,2013,09,12,September,Sep,1.46,54.254400000000004,wet
2013-09-13,2013,09,13,September,Sep,1.45,53.949600000000004,wet
2013-09-14,2013,09,14,September,Sep,1.46,54.254400000000004,wet
2013-09-15,2013,09,15,September,Sep,1.5,55.473600000000005,wet
2013-09-16,2013,09,16,September,Sep,1.66,60.3504,wet
2013-09-17,2013,09,17,September,Sep,1.68,60.96,wet
2013-09-18,2013,09,18,September,Sep,1.67,60.6552,wet
2013-09-19,2013,09,19,September,Sep,1.67,60.6552,wet
2013-09-20,2013,09,20,September,Sep,1.66,60.3504,wet
2013-09-21,2013,09,21,September,Sep,1.65,60.0456,wet
2013-09-22,2013,09,22,September,Sep,1.63,59.436,wet
2013-09-23,2013,09,23,September,Sep,1.62,59.13120000000001,wet
2013-09-24,2013,09,24,September,Sep,1.61,58.82640000000001,wet
2013-09-25,2013,09,25,September,Sep,1.6,58.52160000000001,wet
2013-09-26,2013,09,26,September,Sep,1.58,57.912000000000006,wet
2013-09-27,2013,09,27,September,Sep,1.57,57.607200000000006,wet
2013-09-28,2013,09,28,September,Sep,1.55,56.997600000000006,wet
2013-09-29,2013,09,29,September,Sep,1.54,56.692800000000005,wet
2013-09-30,2013,09,30,September,Sep,1.53,56.388000000000005,wet
2013-10-01,2013,10,01,October,Oct,1.59,58.216800000000006,wet
2013-10-02,2013,10,02,October,Oct,1.59,58.216800000000006,wet
2013-10-03,2013,10,03,October,Oct,1.61,58.82640000000001,wet
2013-10-04,2013,10,04,October,Oct,1.6,58.52160000000001,wet
2013-10-05,2013,10,05,October,Oct,1.61,58.82640000000001,wet
2013-10-06,2013,10,06,October,Oct,1.62,59.13120000000001,wet
2013-10-07,2013,10,07,October,Oct,1.63,59.436,wet
2013-10-08,2013,10,08,October,Oct,1.67,60.6552,wet
2013-10-09,2013,10,09,October,Oct,1.68,60.96,wet
2013-10-10,2013,10,10,October,Oct,1.72,62.1792,wet
2013-10-11,2013,10,11,October,Oct,1.7,61.5696,wet
2013-10-12,2013,10,12,October,Oct,1.67,60.6552,wet
2013-10-13,2013,10,13,October,Oct,1.64,59.7408,wet
2013-10-14,2013,10,14,October,Oct,1.61,58.82640000000001,wet
2013-10-15,2013,10,15,October,Oct,1.59,58.216800000000006,wet
2013-10-16,2013,10,16,October,Oct,1.56,57.302400000000006,wet
2013-10-17,2013,10,17,October,Oct,1.54,56.692800000000005,wet
2013-10-18,2013,10,18,October,Oct,1.52,56.083200000000005,wet
2013-10-19,2013,10,19,October,Oct,1.5,55.473600000000005,wet
2013-10-20,2013,10,20,October,Oct,1.49,55.168800000000005,wet
2013-10-21,2013,10,21,October,Oct,1.48,54.864000000000004,wet
2013-10-22,2013,10,22,October,Oct,1.47,54.559200000000004,wet
2013-10-23,2013,10,23,October,Oct,1.45,53.949600000000004,wet
2013-10-24,2013,10,24,October,Oct,1.44,53.644800000000004,wet
2013-10-25,2013,10,25,October,Oct,1.41,52.7304,wet
2013-10-26,2013,10,26,October,Oct,1.38,51.816,wet
2013-10-27,2013,10,27,October,Oct,1.35,50.9016,wet
2013-10-28,2013,10,28,October,Oct,1.32,49.9872,wet
2013-10-29,2013,10,29,October,Oct,1.3,49.3776,wet
2013-10-30,2013,10,30,October,Oct,1.29,49.0728,wet
2013-10-31,2013,10,31,October,Oct,1.27,48.4632,wet
2013-11-01,2013,11,01,November,Nov,1.26,48.1584,wet
2013-11-02,2013,11,02,November,Nov,1.25,47.8536,wet
2013-11-03,2013,11,03,November,Nov,1.25,47.8536,wet
2013-11-04,2013,11,04,November,Nov,1.23,47.244,wet
2013-11-05,2013,11,05,November,Nov,1.22,46.9392,wet
2013-11-06,2013,11,06,November,Nov,1.2,46.3296,wet
2013-11-07,2013,11,07,November,Nov,1.19,46.0248,wet
2013-11-08,2013,11,08,November,Nov,1.18,45.72,wet
2013-11-09,2013,11,09,November,Nov,1.16,45.1104,wet
2013-11-10,2013,11,10,November,Nov,1.2,46.3296,wet
2013-11-11,2013,11,11,November,Nov,1.2,46.3296,wet
2013-11-12,2013,11,12,November,Nov,1.19,46.0248,wet
2013-11-13,2013,11,13,November,Nov,1.19,46.0248,wet
2013-11-14,2013,11,14,November,Nov,1.18,45.72,wet
2013-11-15,2013,11,15,November,Nov,1.18,45.72,wet
2013-11-16,2013,11,16,November,Nov,1.18,45.72,wet
2013-11-17,2013,11,17,November,Nov,1.19,46.0248,wet
2013-11-18,2013,11,18,November,Nov,1.18,45.72,wet
2013-11-19,2013,11,19,November,Nov,1.18,45.72,wet
2013-11-20,2013,11,20,November,Nov,1.18,45.72,wet
